E:/sampel/zeus/dmp/pid.216.0x1000000.dmp,332,3,0,0,224,271,267,7,10,35328,8704,0,23494,4096,16777216,4096,512,5,1,5,1,4,0,0,53248,1024,82117,2,32768,262144,4096,1048576,4096,0,16
E:/sampel/zeus/dmp/pid.1028.0x1000000.dmp,332,3,0,0,224,271,267,7,10,11264,2048,0,9481,4096,16777216,4096,512,5,1,5,1,4,0,0,24576,1024,40157,2,33792,262144,16384,1048576,4096,0,16
E:/sampel/zeus/dmp/pid.1084.0x400000.dmp,332,4,0,0,224,271,267,6,0,278528,184320,0,149036,4096,4194304,4096,4096,4,0,0,0,4,0,0,466944,4096,515769,3,0,1048576,4096,1048576,4096,0,16
E:/sampel/zeus/dmp/pid.1088.0x1000000.dmp,332,3,0,0,224,271,267,7,10,11264,2048,0,9481,4096,16777216,4096,512,5,1,5,1,4,0,0,24576,1024,40157,2,33792,262144,16384,1048576,4096,0,16
E:/sampel/zeus/dmp/pid.1148.0x1000000.dmp,332,3,0,0,224,271,267,7,10,11264,2048,0,9481,4096,16777216,4096,512,5,1,5,1,4,0,0,24576,1024,40157,2,33792,262144,16384,1048576,4096,0,16
E:/sampel/zeus/dmp/pid.1432.0x1000000.dmp,332,3,0,0,224,287,267,7,10,48128,8704,0,25466,4096,16777216,4096,512,5,1,5,1,4,0,0,65536,1024,115721,2,32768,262144,32768,1048576,4096,0,16
E:/sampel/zeus/dmp/pid.1668.0x400000.dmp,332,4,0,0,224,259,267,8,0,16384,45056,0,17815,4096,4194304,4096,4096,4,0,0,0,4,0,0,65536,4096,100990,3,0,1048576,4096,1048576,4096,0,16
E:/sampel/zeus/dmp/pid.1724.0x1000000.dmp,332,4,0,0,224,270,267,7,10,280576,752128,0,123470,4096,16777216,4096,512,5,1,5,1,4,10,0,1044480,1024,1083401,2,32768,262144,57344,1048576,4096,0,16
E:/sampel/zeus/dmp/pid.1732.0x400000.dmp,332,3,0,0,224,271,267,7,10,75264,36864,0,47829,4096,4194304,4096,512,5,1,5,1,4,0,0,122880,1024,147950,2,32768,262144,4096,1048576,4096,0,16
E:/sampel/zeus/dmp/pid.1788.0x400000.dmp,332,4,0,0,224,259,267,8,0,102400,77824,0,94301,4096,4194304,4096,4096,4,0,0,0,4,0,0,184320,4096,204776,3,0,1048576,4096,1048576,4096,0,16
